season,week,game_type,gameday,home_team,away_team,home_score,away_score,home_rest,away_rest,div_game
2023,8,REG,2023-10-29,TEN,ATL,28,23,14,7,0
2023,8,REG,2023-10-29,WAS,PHI,31,38,7,7,1
2023,8,REG,2023-10-29,SEA,CLE,24,20,7,7,0
2023,8,REG,2023-10-29,ARI,BAL,24,31,7,7,0
2023,8,REG,2023-10-29,DEN,KC,24,9,7,7,1
2023,8,REG,2023-10-29,SF,CIN,17,31,6,14,0
2023,8,REG,2023-10-29,LAC,CHI,30,13,7,7,0
2023,8,REG,2023-10-30,DET,LV,26,14,8,8,0
2023,9,REG,2023-11-02,PIT,TEN,20,16,4,4,0
2023,9,REG,2023-11-05,KC,MIA,21,14,7,7,0
2023,9,REG,2023-11-05,ATL,MIN,28,31,7,7,0
2023,9,REG,2023-11-05,BAL,SEA,37,3,7,7,0
2023,9,REG,2023-11-05,CLE,ARI,27,0,7,7,0
2023,9,REG,2023-11-05,GB,LA,20,3,7,7,0
2023,9,REG,2023-11-05,HOU,TB,39,37,7,10,0
2023,9,REG,2023-11-05,NE,WAS,17,20,7,7,0
2023,9,REG,2023-11-05,NO,CHI,24,17,7,7,0
2023,9,REG,2023-11-05,CAR,IND,13,27,7,7,0
2023,9,REG,2023-11-05,LV,NYG,30,6,6,7,0
2023,9,REG,2023-11-05,PHI,DAL,28,23,7,7,1
2023,9,REG,2023-11-05,CIN,BUF,24,18,7,10,0
2023,9,REG,2023-11-06,NYJ,LAC,6,27,8,8,0
2023,10,REG,2023-11-09,CHI,CAR,16,13,4,4,0
2023,10,REG,2023-11-12,NE,IND,6,10,7,7,0
2023,10,REG,2023-11-12,BAL,CLE,31,33,7,7,1
2023,10,REG,2023-11-12,CIN,HOU,27,30,7,7,0
2023,10,REG,2023-11-12,JAX,SF,3,34,14,14,0
2023,10,REG,2023-11-12,MIN,NO,27,19,7,7,0
2023,10,REG,2023-11-12,PIT,GB,23,19,10,7,0
2023,10,REG,2023-11-12,TB,TEN,20,6,7,10,0
2023,10,REG,2023-11-12,ARI,ATL,25,23,7,7,0
2023,10,REG,2023-11-12,LAC,DET,38,41,6,13,0
2023,10,REG,2023-11-12,DAL,NYG,49,17,7,7,1
2023,10,REG,2023-11-12,SEA,WAS,29,26,7,7,0
2023,10,REG,2023-11-12,LV,NYJ,16,12,7,6,0
2023,10,REG,2023-11-13,BUF,DEN,22,24,8,15,0
2023,11,REG,2023-11-16,BAL,CIN,34,20,4,4,1
2023,11,REG,2023-11-19,CAR,DAL,10,33,10,7,0
2023,11,REG,2023-11-19,CLE,PIT,13,10,7,7,1
2023,11,REG,2023-11-19,DET,CHI,31,26,7,10,1
2023,11,REG,2023-11-19,GB,LAC,23,20,7,7,0
2023,11,REG,2023-11-19,HOU,ARI,21,16,7,7,0
2023,11,REG,2023-11-19,JAX,TEN,34,14,7,7,1
2023,11,REG,2023-11-19,MIA,LV,20,13,14,7,0
2023,11,REG,2023-11-19,WAS,NYG,19,31,7,7,1
2023,11,REG,2023-11-19,SF,TB,27,14,7,7,0
2023,11,REG,2023-11-19,BUF,NYJ,32,6,6,7,1
2023,11,REG,2023-11-19,LA,SEA,17,16,14,7,1
2023,11,REG,2023-11-19,DEN,MIN,21,20,6,7,0
2023,11,REG,2023-11-20,KC,PHI,17,21,15,15,0
2023,12,REG,2023-11-23,DET,GB,22,29,4,4,1
2023,12,REG,2023-11-23,DAL,WAS,45,10,4,4,1
2023,12,REG,2023-11-23,SEA,SF,13,31,4,4,1
2023,12,REG,2023-11-24,NYJ,MIA,13,34,5,5,1
2023,12,REG,2023-11-26,ATL,NO,24,15,14,14,1
2023,12,REG,2023-11-26,CIN,PIT,10,16,10,7,1
2023,12,REG,2023-11-26,HOU,JAX,21,24,7,7,1
2023,12,REG,2023-11-26,IND,TB,27,20,14,7,0
2023,12,REG,2023-11-26,NYG,NE,10,7,7,14,0
2023,12,REG,2023-11-26,TEN,CAR,17,10,7,7,0
2023,12,REG,2023-11-26,ARI,LA,14,37,7,7,1
2023,12,REG,2023-11-26,DEN,CLE,29,12,7,7,0
2023,12,REG,2023-11-26,LV,KC,17,31,7,6,1
2023,12,REG,2023-11-26,PHI,BUF,37,34,6,7,0
2023,12,REG,2023-11-26,LAC,BAL,10,20,7,10,0
2023,12,REG,2023-11-27,MIN,CHI,10,12,8,8,1
2023,13,REG,2023-11-30,DAL,SEA,41,35,7,7,0
2023,13,REG,2023-12-03,HOU,DEN,22,17,7,7,0
2023,13,REG,2023-12-03,NE,LAC,0,6,7,7,0
2023,13,REG,2023-12-03,NO,DET,28,33,7,10,0
2023,13,REG,2023-12-03,NYJ,ATL,8,13,9,7,0
2023,13,REG,2023-12-03,PIT,ARI,10,24,7,7,0
2023,13,REG,2023-12-03,TEN,IND,28,31,7,7,1
2023,13,REG,2023-12-03,WAS,MIA,15,45,10,9,0
2023,13,REG,2023-12-03,TB,CAR,21,18,7,7,1
2023,13,REG,2023-12-03,LA,CLE,36,19,7,7,0
2023,13,REG,2023-12-03,PHI,SF,19,42,7,10,0
2023,13,REG,2023-12-03,GB,KC,27,19,10,7,0
2023,13,REG,2023-12-04,JAX,CIN,31,34,8,8,0
2023,14,REG,2023-12-07,PIT,NE,18,21,4,4,0
2023,14,REG,2023-12-10,ATL,TB,25,29,7,7,1
2023,14,REG,2023-12-10,BAL,LA,37,31,14,7,0
2023,14,REG,2023-12-10,CHI,DET,28,13,13,7,1
2023,14,REG,2023-12-10,CIN,IND,34,14,6,7,0
2023,14,REG,2023-12-10,CLE,JAX,31,27,7,6,0
2023,14,REG,2023-12-10,NO,CAR,28,6,7,7,1
2023,14,REG,2023-12-10,NYJ,HOU,30,6,7,7,0
2023,14,REG,2023-12-10,LV,MIN,0,3,14,13,0
2023,14,REG,2023-12-10,SF,SEA,28,16,7,10,1
2023,14,REG,2023-12-10,KC,BUF,17,20,7,14,0
2023,14,REG,2023-12-10,LAC,DEN,7,24,7,7,1
2023,14,REG,2023-12-10,DAL,PHI,33,13,10,7,1
2023,14,REG,2023-12-11,MIA,TEN,27,28,8,8,0
2023,14,REG,2023-12-11,NYG,GB,24,22,15,8,0
2023,15,REG,2023-12-14,LV,LAC,63,21,4,4,1
2023,15,REG,2023-12-16,CIN,MIN,27,24,6,6,0
2023,15,REG,2023-12-16,IND,PIT,30,13,6,9,0
2023,15,REG,2023-12-16,DET,DEN,42,17,6,6,0
2023,15,REG,2023-12-17,CAR,ATL,9,7,7,7,1
2023,15,REG,2023-12-17,CLE,CHI,20,17,7,7,0
2023,15,REG,2023-12-17,GB,TB,20,34,6,7,0
2023,15,REG,2023-12-17,MIA,NYJ,30,0,6,7,1
2023,15,REG,2023-12-17,NE,KC,17,27,10,7,0
2023,15,REG,2023-12-17,NO,NYG,24,6,7,6,0
2023,15,REG,2023-12-17,TEN,HOU,16,19,6,7,1
2023,15,REG,2023-12-17,ARI,SF,29,45,14,7,1
2023,15,REG,2023-12-17,LA,WAS,28,20,7,14,0
2023,15,REG,2023-12-17,BUF,DAL,31,10,7,7,0
2023,15,REG,2023-12-17,JAX,BAL,7,23,7,7,0
2023,15,REG,2023-12-18,SEA,PHI,20,17,8,8,0
2023,16,REG,2023-12-21,LA,NO,30,22,4,4,0
2023,16,REG,2023-12-23,PIT,CIN,34,11,7,7,1
2023,16,REG,2023-12-23,LAC,BUF,22,24,9,6,0
2023,16,REG,2023-12-24,ATL,IND,29,10,7,8,0
2023,16,REG,2023-12-24,CAR,GB,30,33,7,7,0
2023,16,REG,2023-12-24,HOU,CLE,22,36,7,7,0
2023,16,REG,2023-12-24,MIN,DET,24,30,8,8,1
2023,16,REG,2023-12-24,NYJ,WAS,30,28,7,7,0
2023,16,REG,2023-12-24,TEN,SEA,17,20,7,6,0
2023,16,REG,2023-12-24,TB,JAX,30,12,7,7,0
2023,16,REG,2023-12-24,CHI,ARI,27,16,7,7,0
2023,16,REG,2023-12-24,MIA,DAL,22,20,7,7,0
2023,16,REG,2023-12-24,DEN,NE,23,26,8,7,0
2023,16,REG,2023-12-25,KC,LV,14,20,8,11,1
2023,16,REG,2023-12-25,PHI,NYG,33,25,7,8,1
2023,16,REG,2023-12-25,SF,BAL,19,33,8,8,0
2023,17,REG,2023-12-28,CLE,NYJ,37,20,4,4,0
2023,17,REG,2023-12-30,DAL,DET,20,19,6,6,0
2023,17,REG,2023-12-31,BAL,MIA,56,19,6,7,0
2023,17,REG,2023-12-31,BUF,NE,27,21,8,7,1
2023,17,REG,2023-12-31,CHI,ATL,37,17,7,7,0
2023,17,REG,2023-12-31,HOU,TEN,26,3,7,7,1
2023,17,REG,2023-12-31,IND,LV,23,20,7,6,0
2023,17,REG,2023-12-31,JAX,CAR,26,0,7,7,0
2023,17,REG,2023-12-31,NYG,LA,25,26,6,10,0
2023,17,REG,2023-12-31,PHI,ARI,31,35,6,7,0
2023,17,REG,2023-12-31,TB,NO,13,23,7,10,1
2023,17,REG,2023-12-31,WAS,SF,10,27,7,6,0
2023,17,REG,2023-12-31,SEA,PIT,23,30,7,8,0
2023,17,REG,2023-12-31,DEN,LAC,16,9,7,8,1
2023,17,REG,2023-12-31,KC,CIN,25,17,6,8,0
2023,17,REG,2023-12-31,MIN,GB,10,33,7,7,1
2023,18,REG,2024-01-06,BAL,PIT,10,17,6,6,1
2023,18,REG,2024-01-06,IND,HOU,19,23,6,6,1
2023,18,REG,2024-01-07,CAR,TB,0,9,7,7,1
2023,18,REG,2024-01-07,CIN,CLE,31,14,7,10,1
2023,18,REG,2024-01-07,DET,MIN,30,20,8,7,1
2023,18,REG,2024-01-07,NE,NYJ,3,17,7,10,1
2023,18,REG,2024-01-07,NO,ATL,48,17,7,7,1
2023,18,REG,2024-01-07,TEN,JAX,28,20,7,7,1
2023,18,REG,2024-01-07,ARI,SEA,20,21,7,7,1
2023,18,REG,2024-01-07,GB,CHI,17,9,7,7,1
2023,18,REG,2024-01-07,LAC,KC,12,13,7,7,1
2023,18,REG,2024-01-07,LV,DEN,27,14,7,7,1
2023,18,REG,2024-01-07,NYG,PHI,27,10,7,7,1
2023,18,REG,2024-01-07,SF,LA,20,21,7,7,1
2023,18,REG,2024-01-07,WAS,DAL,10,38,7,8,1
2023,18,REG,2024-01-07,MIA,BUF,14,21,7,7,1
2023,19,WC,2024-01-13,HOU,CLE,45,14,7,6,0
2023,19,WC,2024-01-13,KC,MIA,26,7,6,6,0
2023,19,WC,2024-01-14,DAL,GB,32,48,7,7,0
2023,19,WC,2024-01-14,DET,LA,24,23,7,7,0
2023,19,WC,2024-01-15,BUF,PIT,31,17,8,9,0
2023,19,WC,2024-01-15,TB,PHI,32,9,8,8,0
2023,20,DIV,2024-01-20,BAL,HOU,34,10,14,7,0
2023,20,DIV,2024-01-20,SF,GB,24,21,13,6,0
2023,20,DIV,2024-01-21,DET,TB,31,23,7,6,0
2023,20,DIV,2024-01-21,BUF,KC,24,27,6,8,0
2023,21,CON,2024-01-28,BAL,KC,10,17,8,7,0
2023,21,CON,2024-01-28,SF,DET,34,31,8,7,0
2023,22,SB,2024-02-11,KC,SF,25,22,14,14,0
2024,1,REG,2024-09-05,KC,BAL,27,20,7,7,0
2024,1,REG,2024-09-06,PHI,GB,34,29,7,7,0
2024,1,REG,2024-09-08,ATL,PIT,10,18,7,7,0
2024,1,REG,2024-09-08,BUF,ARI,34,28,7,7,0
2024,1,REG,2024-09-08,CHI,TEN,24,17,7,7,0
2024,1,REG,2024-09-08,CIN,NE,10,16,7,7,0
2024,1,REG,2024-09-08,IND,HOU,27,29,7,7,1
2024,1,REG,2024-09-08,MIA,JAX,20,17,7,7,0
2024,1,REG,2024-09-08,NO,CAR,47,10,7,7,1
2024,1,REG,2024-09-08,NYG,MIN,6,28,7,7,0
2024,1,REG,2024-09-08,LAC,LV,22,10,7,7,1
2024,1,REG,2024-09-08,SEA,DEN,26,20,7,7,0
2024,1,REG,2024-09-08,CLE,DAL,17,33,7,7,0
2024,1,REG,2024-09-08,TB,WAS,37,20,7,7,0
2024,1,REG,2024-09-08,DET,LA,26,20,7,7,0
2024,1,REG,2024-09-09,SF,NYJ,32,19,7,7,0
2024,2,REG,2024-09-12,MIA,BUF,10,31,4,4,1
2024,2,REG,2024-09-15,BAL,LV,23,26,10,7,0
2024,2,REG,2024-09-15,CAR,LAC,3,26,7,7,0
2024,2,REG,2024-09-15,DAL,NO,19,44,7,7,0
2024,2,REG,2024-09-15,DET,TB,16,20,7,7,0
2024,2,REG,2024-09-15,GB,IND,16,10,9,7,0
2024,2,REG,2024-09-15,JAX,CLE,13,18,7,7,0
2024,2,REG,2024-09-15,MIN,SF,23,17,7,6,0
2024,2,REG,2024-09-15,NE,SEA,20,23,7,7,0
2024,2,REG,2024-09-15,TEN,NYJ,17,24,7,6,0
2024,2,REG,2024-09-15,WAS,NYG,21,18,7,7,1
2024,2,REG,2024-09-15,ARI,LA,41,10,7,7,1
2024,2,REG,2024-09-15,DEN,PIT,6,13,7,7,0
2024,2,REG,2024-09-15,KC,CIN,26,25,10,7,0
2024,2,REG,2024-09-15,HOU,CHI,19,13,7,7,0
2024,2,REG,2024-09-16,PHI,ATL,21,22,10,8,0
2024,3,REG,2024-09-19,NYJ,NE,24,3,4,4,1
2024,3,REG,2024-09-22,CLE,NYG,15,21,7,7,0
2024,3,REG,2024-09-22,IND,CHI,21,16,7,7,0
2024,3,REG,2024-09-22,MIN,HOU,34,7,7,7,0
2024,3,REG,2024-09-22,NO,PHI,12,15,7,6,0
2024,3,REG,2024-09-22,PIT,LAC,20,10,7,7,0
2024,3,REG,2024-09-22,TB,DEN,7,26,7,7,0
2024,3,REG,2024-09-22,TEN,GB,14,30,7,7,0
2024,3,REG,2024-09-22,LV,CAR,22,36,7,7,0
2024,3,REG,2024-09-22,SEA,MIA,24,3,7,10,0
2024,3,REG,2024-09-22,ARI,DET,13,20,7,7,0
2024,3,REG,2024-09-22,DAL,BAL,25,28,7,7,0
2024,3,REG,2024-09-22,LA,SF,27,24,7,7,1
2024,3,REG,2024-09-22,ATL,KC,17,22,6,7,0
2024,3,REG,2024-09-23,BUF,JAX,47,10,11,8,0
2024,3,REG,2024-09-23,CIN,WAS,33,38,8,8,0
2024,4,REG,2024-09-26,NYG,DAL,15,20,4,4,1
2024,4,REG,2024-09-29,ATL,NO,26,24,7,7,1
2024,4,REG,2024-09-29,CAR,CIN,24,34,7,6,0
2024,4,REG,2024-09-29,CHI,LA,24,18,7,7,0
2024,4,REG,2024-09-29,GB,MIN,29,31,7,7,1
2024,4,REG,2024-09-29,HOU,JAX,24,20,7,6,1
2024,4,REG,2024-09-29,IND,PIT,27,24,7,7,0
2024,4,REG,2024-09-29,NYJ,DEN,9,10,10,7,0
2024,4,REG,2024-09-29,TB,PHI,33,16,7,7,0
2024,4,REG,2024-09-29,ARI,WAS,14,42,7,6,0
2024,4,REG,2024-09-29,SF,NE,30,13,7,10,0
2024,4,REG,2024-09-29,LAC,KC,10,17,7,7,1
2024,4,REG,2024-09-29,LV,CLE,20,16,7,7,0
2024,4,REG,2024-09-29,BAL,BUF,35,10,7,6,0
2024,4,REG,2024-09-30,MIA,TEN,12,31,8,8,0
2024,4,REG,2024-09-30,DET,SEA,42,29,8,8,0
2024,5,REG,2024-10-03,ATL,TB,36,30,4,4,1
2024,5,REG,2024-10-06,MIN,NYJ,23,17,7,7,0
2024,5,REG,2024-10-06,CHI,CAR,36,10,7,7,0
2024,5,REG,2024-10-06,CIN,BAL,38,41,7,7,1
2024,5,REG,2024-10-06,HOU,BUF,23,20,7,7,0
2024,5,REG,2024-10-06,JAX,IND,37,34,7,7,1
2024,5,REG,2024-10-06,NE,MIA,10,15,7,6,1
2024,5,REG,2024-10-06,WAS,CLE,34,13,7,7,0
2024,5,REG,2024-10-06,DEN,LV,34,18,7,7,1
2024,5,REG,2024-10-06,SF,ARI,23,24,7,7,1
2024,5,REG,2024-10-06,LA,GB,19,24,7,7,0
2024,5,REG,2024-10-06,SEA,NYG,20,29,6,10,0
2024,5,REG,2024-10-06,PIT,DAL,17,20,7,10,0
2024,5,REG,2024-10-07,KC,NO,26,13,8,8,0
2024,6,REG,2024-10-10,SEA,SF,24,36,4,4,1
2024,6,REG,2024-10-13,CHI,JAX,35,16,7,7,0
2024,6,REG,2024-10-13,BAL,WAS,30,23,7,7,0
2024,6,REG,2024-10-13,GB,ARI,34,13,7,7,0
2024,6,REG,2024-10-13,NE,HOU,21,41,7,7,0
2024,6,REG,2024-10-13,NO,TB,27,51,6,10,1
2024,6,REG,2024-10-13,PHI,CLE,20,16,14,7,0
2024,6,REG,2024-10-13,TEN,IND,17,20,13,7,1
2024,6,REG,2024-10-13,DEN,LAC,16,23,7,14,1
2024,6,REG,2024-10-13,LV,PIT,13,32,7,7,0
2024,6,REG,2024-10-13,CAR,ATL,20,38,7,10,1
2024,6,REG,2024-10-13,DAL,DET,9,47,7,13,0
2024,6,REG,2024-10-13,NYG,CIN,7,17,7,7,0
2024,6,REG,2024-10-14,NYJ,BUF,20,23,8,8,1
2024,7,REG,2024-10-17,NO,DEN,10,33,4,4,0
2024,7,REG,2024-10-20,JAX,NE,32,16,7,7,0
2024,7,REG,2024-10-20,ATL,SEA,14,34,7,10,0
2024,7,REG,2024-10-20,BUF,TEN,34,10,6,7,0
2024,7,REG,2024-10-20,CLE,CIN,14,21,7,7,1
2024,7,REG,2024-10-20,GB,HOU,24,22,7,7,0
2024,7,REG,2024-10-20,IND,MIA,16,10,7,14,0
2024,7,REG,2024-10-20,MIN,DET,29,31,14,7,1
2024,7,REG,2024-10-20,NYG,PHI,3,28,7,7,1
2024,7,REG,2024-10-20,LA,LV,20,15,14,7,0
2024,7,REG,2024-10-20,WAS,CAR,40,7,7,7,0
2024,7,REG,2024-10-20,SF,KC,18,28,10,13,0
2024,7,REG,2024-10-20,PIT,NYJ,37,15,7,6,0
2024,7,REG,2024-10-21,TB,BAL,31,41,8,8,0
2024,7,REG,2024-10-21,ARI,LAC,17,15,8,8,0
2024,8,REG,2024-10-24,LA,MIN,30,20,4,4,0
2024,8,REG,2024-10-27,CIN,PHI,17,37,7,7,0
2024,8,REG,2024-10-27,CLE,BAL,29,24,7,6,1
2024,8,REG,2024-10-27,DET,TEN,52,14,7,7,0
2024,8,REG,2024-10-27,HOU,IND,23,20,7,7,1
2024,8,REG,2024-10-27,JAX,GB,27,30,7,7,0
2024,8,REG,2024-10-27,MIA,ARI,27,28,7,6,0
2024,8,REG,2024-10-27,NE,NYJ,25,22,7,7,1
2024,8,REG,2024-10-27,TB,ATL,26,31,6,7,1
2024,8,REG,2024-10-27,LAC,NO,26,8,6,10,0
2024,8,REG,2024-10-27,SEA,BUF,10,31,7,7,0
2024,8,REG,2024-10-27,DEN,CAR,28,14,10,7,0
2024,8,REG,2024-10-27,LV,KC,20,27,7,7,1
2024,8,REG,2024-10-27,WAS,CHI,18,15,7,14,0
2024,8,REG,2024-10-27,SF,DAL,30,24,7,14,0
2024,8,REG,2024-10-28,PIT,NYG,26,18,8,8,0
2024,9,REG,2024-10-31,NYJ,HOU,21,13,4,4,0
2024,9,REG,2024-11-03,ATL,DAL,27,21,7,7,0
2024,9,REG,2024-11-03,BAL,DEN,41,10,7,7,0
2024,9,REG,2024-11-03,BUF,MIA,30,27,7,7,1
2024,9,REG,2024-11-03,CAR,NO,23,22,7,7,1
2024,9,REG,2024-11-03,CIN,LV,41,24,7,7,0
2024,9,REG,2024-11-03,CLE,LAC,10,27,7,7,0
2024,9,REG,2024-11-03,NYG,WAS,22,27,6,7,1
2024,9,REG,2024-11-03,TEN,NE,20,17,7,7,0
2024,9,REG,2024-11-03,ARI,CHI,29,9,7,7,0
2024,9,REG,2024-11-03,PHI,JAX,28,23,7,7,0
2024,9,REG,2024-11-03,GB,DET,14,24,7,7,1
2024,9,REG,2024-11-03,SEA,LA,20,26,7,10,1
2024,9,REG,2024-11-03,MIN,IND,21,13,10,7,0
2024,9,REG,2024-11-04,KC,TB,30,24,8,8,0
2024,10,REG,2024-11-07,BAL,CIN,35,34,4,4,1
2024,10,REG,2024-11-10,CAR,NYG,20,17,7,7,0
2024,10,REG,2024-11-10,CHI,NE,3,19,7,7,0
2024,10,REG,2024-11-10,IND,BUF,20,30,7,7,0
2024,10,REG,2024-11-10,JAX,MIN,7,12,7,7,0
2024,10,REG,2024-11-10,KC,DEN,16,14,6,7,1
2024,10,REG,2024-11-10,NO,ATL,20,17,7,7,1
2024,10,REG,2024-11-10,TB,SF,20,23,6,14,0
2024,10,REG,2024-11-10,WAS,PIT,27,28,7,13,0
2024,10,REG,2024-11-10,LAC,TEN,27,17,7,7,0
2024,10,REG,2024-11-10,ARI,NYJ,31,6,7,10,0
2024,10,REG,2024-11-10,DAL,PHI,6,34,7,7,1
2024,10,REG,2024-11-10,HOU,DET,23,26,10,7,0
2024,10,REG,2024-11-11,LA,MIA,15,23,8,8,0
2024,11,REG,2024-11-14,PHI,WAS,26,18,4,4,1
2024,11,REG,2024-11-17,CHI,GB,19,20,7,14,1
2024,11,REG,2024-11-17,DET,JAX,52,6,7,7,0
2024,11,REG,2024-11-17,MIA,LV,34,19,6,14,0
2024,11,REG,2024-11-17,NE,LA,22,28,7,6,0
2024,11,REG,2024-11-17,NO,CLE,35,14,7,14,0
2024,11,REG,2024-11-17,NYJ,IND,27,28,7,7,0
2024,11,REG,2024-11-17,PIT,BAL,18,16,7,10,1
2024,11,REG,2024-11-17,TEN,MIN,13,23,7,7,0
2024,11,REG,2024-11-17,DEN,ATL,38,6,7,7,0
2024,11,REG,2024-11-17,SF,SEA,17,20,7,14,1
2024,11,REG,2024-11-17,BUF,KC,30,21,7,7,0
2024,11,REG,2024-11-17,LAC,CIN,34,27,7,10,0
2024,11,REG,2024-11-18,DAL,HOU,10,34,8,8,0
2024,12,REG,2024-11-21,CLE,PIT,24,19,4,4,1
2024,12,REG,2024-11-24,CAR,KC,27,30,14,7,0
2024,12,REG,2024-11-24,CHI,MIN,27,30,7,7,1
2024,12,REG,2024-11-24,HOU,TEN,27,32,6,7,1
2024,12,REG,2024-11-24,IND,DET,6,24,7,7,0
2024,12,REG,2024-11-24,MIA,NE,34,15,7,7,1
2024,12,REG,2024-11-24,NYG,TB,7,30,14,14,0
2024,12,REG,2024-11-24,WAS,DAL,26,34,10,6,1
2024,12,REG,2024-11-24,LV,DEN,19,29,7,7,1
2024,12,REG,2024-11-24,GB,SF,38,10,7,7,0
2024,12,REG,2024-11-24,SEA,ARI,16,6,7,14,1
2024,12,REG,2024-11-24,LA,PHI,20,37,7,10,0
2024,12,REG,2024-11-25,LAC,BAL,23,30,8,8,0
2024,13,REG,2024-11-28,DET,CHI,23,20,4,4,1
2024,13,REG,2024-11-28,DAL,NYG,27,20,4,4,1
2024,13,REG,2024-11-28,GB,MIA,30,17,4,4,0
2024,13,REG,2024-11-29,KC,LV,19,17,5,5,1
2024,13,REG,2024-12-01,ATL,LAC,13,17,14,6,0
2024,13,REG,2024-12-01,CIN,PIT,38,44,14,10,1
2024,13,REG,2024-12-01,JAX,HOU,20,23,14,7,1
2024,13,REG,2024-12-01,MIN,ARI,23,22,7,7,0
2024,13,REG,2024-12-01,NE,IND,24,25,7,7,0
2024,13,REG,2024-12-01,NYJ,SEA,21,26,14,7,0
2024,13,REG,2024-12-01,WAS,TEN,42,19,7,7,0
2024,13,REG,2024-12-01,CAR,TB,23,26,7,7,1
2024,13,REG,2024-12-01,NO,LA,14,21,14,7,0
2024,13,REG,2024-12-01,BAL,PHI,19,24,6,7,0
2024,13,REG,2024-12-01,BUF,SF,35,10,14,7,0
2024,13,REG,2024-12-02,DEN,CLE,41,32,8,11,0
2024,14,REG,2024-12-05,DET,GB,34,31,7,7,1
2024,14,REG,2024-12-08,MIA,NYJ,32,26,10,7,1
2024,14,REG,2024-12-08,MIN,ATL,42,21,7,7,0
2024,14,REG,2024-12-08,NYG,NO,11,14,10,7,0
2024,14,REG,2024-12-08,PHI,CAR,22,16,7,7,0
2024,14,REG,2024-12-08,PIT,CLE,27,14,7,6,1
2024,14,REG,2024-12-08,TB,LV,28,13,7,9,0
2024,14,REG,2024-12-08,TEN,JAX,6,10,7,7,1
2024,14,REG,2024-12-08,ARI,SEA,18,30,7,7,1
2024,14,REG,2024-12-08,LA,BUF,44,42,7,7,0
2024,14,REG,2024-12-08,SF,CHI,38,13,7,10,0
2024,14,REG,2024-12-08,KC,LAC,19,17,9,7,1
2024,14,REG,2024-12-09,DAL,CIN,20,27,11,8,0
2024,15,REG,2024-12-12,SF,LA,6,12,4,4,1
2024,15,REG,2024-12-15,CAR,DAL,14,30,7,6,0
2024,15,REG,2024-12-15,CLE,KC,7,21,7,7,0
2024,15,REG,2024-12-15,HOU,MIA,20,12,14,7,0
2024,15,REG,2024-12-15,JAX,NYJ,25,32,7,7,0
2024,15,REG,2024-12-15,NO,WAS,19,20,7,14,0
2024,15,REG,2024-12-15,NYG,BAL,14,35,7,14,0
2024,15,REG,2024-12-15,TEN,CIN,27,37,7,6,0
2024,15,REG,2024-12-15,ARI,NE,30,17,7,14,0
2024,15,REG,2024-12-15,DEN,IND,31,13,13,14,0
2024,15,REG,2024-12-15,DET,BUF,42,48,10,7,0
2024,15,REG,2024-12-15,LAC,TB,17,40,7,7,0
2024,15,REG,2024-12-15,PHI,PIT,27,13,7,7,0
2024,15,REG,2024-12-15,SEA,GB,13,30,7,10,0
2024,15,REG,2024-12-16,MIN,CHI,30,12,8,8,1
2024,15,REG,2024-12-16,LV,ATL,9,15,8,8,0
2024,16,REG,2024-12-19,LAC,DEN,34,27,4,4,1
2024,16,REG,2024-12-21,KC,HOU,27,19,6,6,0
2024,16,REG,2024-12-21,BAL,PIT,34,17,6,6,1
2024,16,REG,2024-12-22,ATL,NYG,34,7,6,7,0
2024,16,REG,2024-12-22,CAR,ARI,36,30,7,7,0
2024,16,REG,2024-12-22,CHI,DET,17,34,6,7,1
2024,16,REG,2024-12-22,CIN,CLE,24,6,7,7,1
2024,16,REG,2024-12-22,IND,TEN,38,30,7,7,1
2024,16,REG,2024-12-22,NYJ,LA,9,19,7,10,0
2024,16,REG,2024-12-22,WAS,PHI,36,33,7,7,1
2024,16,REG,2024-12-22,SEA,MIN,24,27,7,6,0
2024,16,REG,2024-12-22,BUF,NE,24,21,7,7,1
2024,16,REG,2024-12-22,LV,JAX,19,14,6,7,0
2024,16,REG,2024-12-22,MIA,SF,29,17,7,10,0
2024,16,REG,2024-12-22,DAL,TB,26,24,7,7,0
2024,16,REG,2024-12-23,GB,NO,34,0,8,8,0
2024,17,REG,2024-12-25,PIT,KC,10,29,4,4,0
2024,17,REG,2024-12-25,HOU,BAL,2,31,4,4,0
2024,17,REG,2024-12-26,CHI,SEA,3,6,4,4,0
2024,17,REG,2024-12-28,NE,LAC,7,40,6,9,0
2024,17,REG,2024-12-28,CIN,DEN,30,24,6,9,0
2024,17,REG,2024-12-28,LA,ARI,13,9,6,6,1
2024,17,REG,2024-12-29,BUF,NYJ,40,14,7,7,1
2024,17,REG,2024-12-29,JAX,TEN,20,13,7,7,1
2024,17,REG,2024-12-29,NO,LV,10,25,6,7,0
2024,17,REG,2024-12-29,NYG,IND,45,33,7,7,0
2024,17,REG,2024-12-29,PHI,DAL,41,7,7,7,1
2024,17,REG,2024-12-29,TB,CAR,48,14,7,7,1
2024,17,REG,2024-12-29,CLE,MIA,3,20,7,7,0
2024,17,REG,2024-12-29,MIN,GB,27,25,7,6,1
2024,17,REG,2024-12-29,WAS,ATL,30,24,7,7,0
2024,17,REG,2024-12-30,SF,DET,34,40,8,8,0
2024,18,REG,2025-01-04,BAL,CLE,35,10,10,6,1
2024,18,REG,2025-01-04,PIT,CIN,17,19,10,7,1
2024,18,REG,2025-01-05,ATL,CAR,38,44,7,7,1
